지역명,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
전국,80.33837,81.552806,82.948975,84.20777,85.687847,87.170534,88.417382,89.526341,91.217765,92.603555,94.440802,96.299362,97.56289,99.0651,99.684772,100,100.1630423,100.2664125,100.4603838,100.7119377,100.7524934,100.6778751,100.449869,100.2090617,99.46887127,98.05742198,96.56987343,94.72428703,93.62615437,92.48188788,91.42418589,90.64756509,90.32887832,90.08914318,90.01177215,90.08835539,90.17168199,90.17710363,90.0800219,89.94010615,89.84225563,89.6975767,89.50335268,89.3871793,89.30235376,89.30055751,89.40586765,89.56649158,89.66065394,89.66618072,89.58063016,89.44754664,89.32183359,89.2812854,89.30323838,89.31824642,89.45753094,89.6444765,89.67196406,89.76577479,90.01923144
서울,83.317194,84.599611,85.713205,87.087037,88.480024,89.658312,90.511797,91.423794,92.940974,94.132709,95.632642,97.251652,98.269239,99.309824,99.76751,100,100.0920081,100.1466631,100.2562984,100.4689667,100.6032851,100.6381353,100.4918613,100.2972065,99.62692713,98.21647968,96.80952136,94.78404736,93.64954379,92.55291811,91.65568645,90.85414053,90.59537961,90.38963268,90.33858458,90.57788476,90.78696527,90.82149118,90.72548663,90.55112453,90.4420433,90.30767506,90.15800198,90.1298384,90.24160607,90.74623745,91.55536061,92.35442711,92.81597908,93.08078407,93.30453816,93.36457417,93.42279964,94.02727119,94.95291214,95.53421345,96.89813634,98.14180688,98.72610043,99.53283334,100.9839048
강북14개구,82.291778,83.838583,85.02406,86.519254,88.069878,89.50191,90.535912,91.509314,93.064152,94.312529,95.946012,97.740142,98.648318,99.508518,99.826216,100,100.0542226,100.075298,100.149126,100.2730403,100.3367231,100.3255513,100.1341763,99.90905926,99.10950936,97.6128344,96.31656353,94.29298057,93.03027015,91.69206947,90.72387844,89.74936658,89.27137785,88.80602686,88.50327275,88.56457591,88.64611636,88.59942095,88.46923878,88.29514575,88.16638618,88.01619646,87.81936042,87.73858748,87.82214727,88.12133312,88.66446466,89.25658174,89.57906932,89.76226622,89.8946995,89.90673184,89.89432103,90.07823732,90.49935403,90.74005621,91.40939604,92.35782246,92.70446286,93.30908209,94.48047656
종로구,89.160284,89.779019,90.996841,91.872915,92.223422,92.356679,93.022317,93.557846,93.944073,94.792909,95.537157,96.809951,97.772039,99.186349,99.968425,100,100,100.0674764,100.3010356,100.9606578,101.312815,101.4375264,101.4114222,101.4002983,101.292555,101.0991958,100.9865608,100.8167117,100.6365243,99.50286106,97.65064274,97.03560379,97.12405687,97.19475295,97.30877419,97.51826033,97.66801152,97.82440091,97.84022803,97.74929113,97.72140046,97.57636186,97.63530567,97.54651117,97.80635133,98.36678209,98.81019407,99.2509363,99.30894471,99.36558313,99.46656569,99.52525425,99.5651307,100.1955182,101.6660364,102.0296667,102.5321161,102.9889254,103.178224,103.5373096,103.8068127
중구,85.395882,87.415331,88.525629,89.640704,91.991086,92.501204,93.371355,94.337162,95.171581,95.971468,96.469641,97.656688,98.310266,99.470324,99.917606,100,100,100,100.055475,100.1610485,100.2369295,100.3087781,100.2362899,100.173616,99.75400179,99.29324148,97.47844365,96.26299234,95.62456777,94.4746278,93.93337196,93.09180847,92.75544326,92.52313582,92.54635403,92.56033639,92.68199848,92.69736856,92.85074272,92.96142169,92.87552791,92.92459357,92.70725284,92.65191116,92.97154015,93.81307455,94.37253928,95.56163265,95.93558839,96.18425125,96.37419982,96.54389154,96.60645888,96.74134097,97.62536502,97.80878253,99.23737504,100.4857932,100.7946745,102.3517235,104.150153
용산구,83.523019,84.657725,85.20271,86.305987,87.21698,88.514577,89.461414,90.086128,91.405201,92.423665,94.17818,96.080452,97.02832,98.749604,99.639144,100,100.2344057,100.4362939,100.7027137,101.6835658,102.4127268,102.6204454,102.6682419,102.6662673,102.5304242,102.4630371,102.0410913,101.1342444,100.8471019,100.5488327,100.162964,99.37074097,98.78403573,98.25856726,98.14040063,98.41495562,98.74319012,99.27174038,99.5098201,99.39595514,99.37855824,99.23464057,99.44846655,99.54886035,99.99180919,100.7664732,101.5141982,102.1204122,102.6074937,103.1463245,103.5642976,103.7083136,103.9122314,105.0573253,106.9394138,107.5717578,109.7250496,111.8259616,112.7956,114.2486652,115.6670268
성동구,85.786738,86.987933,87.642058,89.468078,90.783484,91.657691,92.809534,93.181039,94.257851,94.835539,95.983338,98.165904,99.004686,99.630907,99.729209,100,100.2193068,100.4516976,100.4870353,100.614614,100.648705,100.6679216,100.7300094,100.6842568,100.4640871,99.12329982,98.0838107,95.77785971,94.11141181,92.27519125,91.50164486,90.90044452,90.66300626,90.39525501,90.51753052,90.92361998,91.23168897,91.44046369,91.50804649,91.43213888,91.38578987,91.36439417,91.54808372,91.72667778,92.21721509,93.70710431,94.87510451,95.9917321,96.98406285,97.42549571,97.79347171,97.92233452,98.09568677,98.94372827,100.555605,101.7153106,104.4455064,107.5340949,108.508454,110.1064491,114.4568953
광진구,87.800125,88.797437,89.829173,90.645228,91.455901,91.967178,92.297352,92.709186,93.552245,94.967682,96.436749,98.039996,98.25881,99.476352,99.834104,100,100.1261107,100.1930726,100.5774401,100.9640344,101.3080655,101.5066112,101.5742387,101.3271033,100.9695239,100.2931226,99.65729735,98.06978002,97.00873959,95.31176346,94.57408916,93.92536507,93.49696592,93.4779986,93.41558367,93.60061262,93.959341,94.11827776,94.12859051,94.12202915,94.03867413,93.96547939,93.87819869,93.8410606,94.05705581,94.71562416,96.26670432,97.40017341,98.09059366,98.60046494,98.82987044,98.90195772,98.99905513,99.37555039,100.5386063,101.2349234,103.1778605,106.0079238,107.1755098,108.8066522,113.6546966
동대문구,83.568732,84.943029,85.658354,87.273723,89.355156,90.674415,91.334385,92.154594,93.641249,94.618055,96.420537,97.968436,98.870208,99.73698,99.781732,100,99.90106245,99.84017396,100.0211678,100.0249641,100.1242487,99.89589532,99.84346096,99.63597826,98.7480209,96.49621116,94.96185189,92.72216709,91.32501418,90.32649574,89.22219026,88.18893939,87.78786632,87.37348132,87.18984,87.29288329,87.49073805,87.39276328,87.16558201,86.97608528,86.92389531,86.77160094,86.51135875,86.374008,86.30952158,86.78097809,87.6394357,88.40139229,88.65888518,88.84883412,89.06316144,89.16152482,89.11818919,89.31364509,89.5306435,89.68084808,90.10063829,90.72069707,90.95313816,91.61368837,92.8719787
중랑구,83.165931,84.67704,85.803315,86.257965,87.536876,88.693288,89.506049,90.332578,91.93637,93.463297,95.413655,97.043808,98.325678,99.365742,99.918253,100,100.0816173,100.0816173,100.1318558,100.178379,100.2831019,100.3349696,100.3349696,100.325233,100.0199924,99.19037702,98.48091849,97.55771552,96.90580763,95.94051201,94.78418915,93.31918655,92.21505606,91.62369374,91.06691892,90.86126511,90.45627838,90.06401857,89.8931162,89.51943619,89.38816297,89.18958459,88.23391393,87.88422555,87.91393101,88.03714158,88.19741652,88.37659453,88.43006843,88.51839072,88.42906956,88.37991619,88.35817682,88.30447339,88.26681659,88.37163842,88.51977829,88.66571524,88.7290886,88.97498963,89.15985575
성북구,84.112317,85.511212,86.867387,88.513602,89.628864,91.224701,92.018543,92.305205,93.612706,94.85238,96.275536,98.076898,99.190769,99.814425,99.897155,100,99.92868792,99.79881573,99.86613577,99.8132301,99.72855647,99.59992134,99.23690328,99.0042249,98.25908365,95.78330654,94.32483422,91.82054893,90.79986272,89.47876372,88.06690761,86.84804176,86.42193812,85.93898271,85.62631034,85.85894717,85.9512964,86.06024205,85.8672075,85.76480069,85.6915626,85.5825773,85.49466506,85.32585584,85.36772382,85.89793826,86.70064089,87.56562611,87.99702904,88.0776736,88.20230594,88.18677921,88.1389349,88.18377889,88.29302013,88.47992079,88.81086679,89.31560581,89.45218967,89.89867426,90.58210048
강북구,82.870482,84.415153,85.923495,86.684283,87.933901,89.176246,90.2033,91.73547,93.082016,94.460128,95.767701,97.498995,98.593058,99.215628,99.804382,100,100.1432102,100.147584,100.2584772,100.3497458,100.5543798,100.5993203,100.559954,100.5357993,99.84183943,98.53484364,96.97400032,95.41298181,92.77583654,91.62604981,90.66333204,89.75861785,89.26486032,88.83377266,88.69497831,88.74922515,88.90327876,88.92639019,88.65608576,88.30227318,88.22869865,87.99026571,87.61128183,87.19838182,87.04779811,86.39079152,86.69209664,86.97362052,87.06443287,87.18399236,87.21076537,87.19132042,87.16596484,87.12440977,87.09675966,87.05610864,87.14291562,87.56279969,87.64117175,87.85759471,88.01381027
도봉구,80.131822,81.969036,83.330139,84.460005,85.841429,88.103982,89.820326,91.492007,93.170243,94.633124,96.841337,98.237589,99.233393,99.575249,99.944155,100,100.0926614,100.1250604,100.2376685,100.4079842,100.5101913,100.4059559,99.78490397,99.16191486,97.28586097,95.4506583,93.54753271,91.09513899,90.21757806,89.29674659,88.30824915,86.623998,85.43039762,84.51343659,83.82058435,83.66375145,83.61989907,83.37461088,82.96524117,82.60936019,82.42999584,82.01818859,81.5707799,81.37421568,81.17030924,80.93982564,80.90657191,81.1539651,81.24103498,81.36648526,81.37940079,81.30079107,81.13446343,81.06028493,80.98014986,80.96888267,80.9037109,81.03368396,81.18095734,81.29153647,81.48774528
노원구,77.300266,79.202499,80.706061,82.742433,84.916716,86.734872,88.067475,89.584832,91.840516,93.359546,95.230505,97.55488,98.499724,99.509794,99.78452,100,100.0364977,100.0312397,99.99272871,99.95948121,99.8290929,99.83767122,99.48192246,99.04968131,97.6595307,95.53741992,94.1622283,91.81403649,90.32695829,88.44109379,87.54084926,86.67243192,86.22200271,85.45948422,84.87066187,84.74039174,84.7335867,84.4294062,84.19845352,83.93644999,83.68455758,83.4913526,83.17691819,83.0298452,82.93884567,82.40778439,82.38204542,82.59911991,82.74187735,82.78530758,82.78184711,82.72666808,82.65766711,82.64245151,82.59526439,82.55968694,82.59297794,82.96171966,83.09115025,83.44853743,83.72963026
은평구,82.443265,84.778771,86.343671,88.048192,89.206119,90.139934,90.685708,91.092307,92.569617,93.685247,95.665039,97.588264,98.53499,99.302274,99.917972,100,100.014357,100.0174932,100.046186,100.2415234,100.3595251,100.413411,100.4802552,100.4343515,100.2067977,99.6704187,98.26720069,96.93134851,95.96805688,94.59273798,93.85831168,92.68914258,92.39838903,91.97102124,91.28942698,91.06419379,90.96970837,90.76771278,90.55615185,90.38678986,90.21745934,90.14784902,90.08143442,90.02889797,90.07067948,90.64754351,91.04002215,91.34624761,91.54961263,91.60174157,91.7328126,91.63605346,91.58247997,91.4442776,91.64886405,91.73993198,92.04293272,92.27987181,92.41205981,92.56607399,92.82728997
서대문구,86.400437,87.579099,88.613971,89.555427,90.506675,91.449632,92.440865,93.140726,94.506955,95.765222,96.877196,98.501317,99.092979,99.410042,99.741399,100,100.0104148,100.0070525,100.0637701,100.0870079,99.91233162,99.8173712,99.65788608,99.6102109,99.27687091,98.47666533,97.28477266,94.02458019,91.65035847,90.3866858,89.49977386,88.97699036,88.7450268,88.36879999,88.2212604,88.3314958,88.51301786,88.85704726,89.05621152,89.09437711,88.96077746,88.83488146,88.82110025,88.87566261,89.19072347,89.88636722,90.69884022,91.60640232,92.01315024,92.24199545,92.53048329,92.63483574,92.69980275,92.88694468,93.1966174,93.35976132,94.33896857,95.38322477,95.85664146,96.37468965,97.53898532
마포구,83.22306,84.332702,85.276173,87.199083,89.184275,90.976119,91.860546,92.928601,94.267073,95.420726,96.789958,97.822421,98.553156,99.693557,99.83323,100,100.0706591,100.1306585,100.1941796,100.4421615,100.6807642,100.691852,100.598912,100.5851912,100.3125664,99.01650757,97.60367351,95.99944138,94.91808541,93.82377841,92.72287441,92.05994501,91.9771767,92.19792527,92.47719967,92.90340836,93.13013293,93.19295305,93.18280109,93.13541368,93.06864666,93.06707222,93.16521556,93.45048462,93.81732496,94.79473867,96.09123566,97.14245401,97.65840091,98.03974474,98.31346725,98.40134834,98.43619682,98.99257175,100.3477149,101.0174381,102.4937365,105.2062108,106.0985161,107.1893184,110.3570827
강남11개구,84.240292,85.284704,86.333586,87.598166,88.849245,89.799109,90.490089,91.346806,92.830086,93.970831,95.350541,96.811904,97.927985,99.130957,99.714662,100,100.1260232,100.2109074,100.352777,100.6453434,100.8432492,100.9195293,100.8138561,100.6466239,100.0927163,98.76080761,97.25297059,95.22585426,94.20832065,93.33294455,92.50101439,91.85977153,91.80497728,91.84142374,92.0261284,92.43256269,92.76174039,92.87299269,92.8093785,92.63486451,92.54449321,92.4252016,92.32031958,92.34198453,92.48041598,93.179662,94.2418804,95.23867843,95.8335714,96.17666371,96.48823349,96.59456513,96.72104992,97.73454318,99.15433791,100.0697149,102.1181906,103.6531405,104.4737191,105.4819371,107.2112487
양천구,86.095465,86.909175,87.934894,88.643626,90.030886,91.137996,91.827656,92.960848,94.293015,95.208058,96.316597,97.438146,98.390792,99.371548,99.678326,100,100.2387913,100.1740991,100.2357731,100.4935811,100.7474345,100.7556153,100.5451179,100.2951782,99.60726851,98.01421745,96.66383835,95.03967264,94.60901532,93.97326951,93.3825838,93.06974897,92.93895834,93.06691746,93.41863757,93.99902145,94.67465312,94.89749234,94.98660164,94.75952325,94.65177568,94.50531893,94.42959217,94.38447512,94.37791689,94.69824045,95.62105895,96.78172924,97.56934954,97.88264568,98.13474947,98.3122216,98.53062519,99.33725734,101.4693229,103.3564436,106.5128464,109.4187616,109.8526309,110.6888685,112.3712551
강서구,80.998719,82.241298,83.140242,84.273,85.400466,86.227882,87.065735,87.946681,89.685283,91.033725,93.341263,95.999185,97.479215,99.331304,99.637226,100,100.1259119,100.2999323,100.4707408,100.6341321,100.680554,100.6289784,100.3580501,100.1772809,99.41905396,98.25698278,97.30952933,94.99889409,93.27005872,92.18097159,91.54984919,90.46142396,90.21149261,89.62192204,89.37285822,89.54210057,89.71357158,89.78181965,89.7315037,89.55212687,89.43920157,89.29700041,89.13618954,88.92014936,88.85550396,88.91647408,89.08165108,89.57181562,89.91288706,90.077034,90.24655413,90.30074702,90.28574815,90.40473725,90.65824426,90.9147641,91.36626561,91.92900943,92.25036413,92.65312439,93.35257306
구로구,81.560189,83.191844,84.176234,85.479107,87.147541,88.488568,89.328876,90.207365,92.156004,93.825057,94.662659,96.572952,98.1082,99.27646,99.843676,100,100.0711821,100.0991085,100.1733373,100.3914608,100.4995153,100.4475368,100.4046486,100.2861228,99.70947667,98.67782214,96.72937084,94.42223401,93.1232323,91.72926636,90.76034391,89.08820606,88.62470792,88.22584057,87.82338552,87.77655643,87.8459069,87.91121601,87.77060816,87.62714112,87.53376573,87.42562473,87.28389779,87.3200871,87.19551959,87.32315629,87.62629021,87.82650643,87.94312958,88.04850618,88.0996942,88.10920533,88.12030415,88.13442072,88.27069627,88.31718244,88.54467402,89.03734227,89.2976606,89.70753011,90.05231097
금천구,86.251286,87.37787,88.381689,89.115832,89.935831,90.780392,91.157549,91.914822,93.160477,94.439319,96.063867,97.90216,98.488347,98.96136,99.69456,100,100.2655792,100.4423285,100.6399827,101.0558018,101.3262678,101.5359052,101.5248699,101.2654716,100.9010361,100.1847512,98.58906278,96.25362342,95.67324559,94.66992132,93.57550197,92.8009509,92.37898145,91.97453663,91.89736993,91.79677237,91.78274898,91.75108651,91.61643761,91.33556998,90.83000361,90.47132275,90.14971959,89.98983076,89.04855861,88.93164055,88.87269492,88.86341701,89.10679821,89.1536702,89.27746954,89.30667972,89.16017228,89.03477119,88.68608962,88.62512264,88.43302879,88.60911924,88.78759294,88.87266935,88.88384103
영등포구,84.959445,86.355875,87.433703,88.723762,89.988639,90.969585,91.822035,92.665555,93.7599,94.682555,95.940847,97.245155,98.362091,99.087142,99.832567,100,100.23402,100.2347106,100.2903961,100.5179962,100.7780426,101.0287959,101.1188983,101.0790386,100.6354017,99.78645658,98.42617456,96.91420438,95.94503681,94.66348246,93.9510608,93.51671494,93.25453419,93.04005907,93.03104569,93.38276011,93.72336341,93.88926922,93.88530899,93.73895168,93.69715083,93.58344311,93.3535259,93.43388237,93.69632952,94.12676996,94.88761185,95.88433895,96.13542778,96.48628871,96.7134281,96.84512604,97.0015424,97.35072331,98.64875972,99.55264321,100.9303446,102.4476557,103.3391271,104.2886838,106.1582284
동작구,82.545721,83.4498,84.491655,86.426136,89.225637,90.813536,91.810679,92.360707,94.703181,96.154263,96.790594,97.652263,98.630215,99.267907,99.943812,100,100.0410005,100.044253,100.111764,100.6109134,100.8277033,100.8589544,100.6587843,100.5670782,100.2190691,99.19884913,98.44151369,96.66752541,95.79056433,94.09067554,91.81915984,90.9766915,90.59332135,90.26436414,90.16205873,90.48390935,90.60717971,90.65786192,90.65843599,90.58055317,90.50064296,90.42304762,90.33622167,90.42282948,90.61270513,91.27799662,92.35536626,93.09932597,93.53433082,93.98188299,94.20964412,94.22227898,94.26511503,94.57107877,95.44406812,96.07528714,97.69954092,99.3241795,100.3638919,101.5996342,103.7989188
관악구,85.089527,86.567774,87.733945,89.271109,90.386021,91.10428,91.987845,92.543779,93.789697,95.006025,96.498865,97.730168,99.009867,99.877412,99.938734,100,99.91923906,100.1351156,100.1861602,100.354284,100.4388929,100.3747143,100.3350425,100.2623603,99.65139291,98.30201297,96.53484832,94.91826553,93.8979625,93.0027384,92.07180016,90.89467729,90.61264819,90.07380528,89.64839766,89.53924528,89.56380917,88.99308979,88.71351423,88.4164845,88.28813112,88.08823321,87.94400166,87.88919763,87.87766256,88.25084955,88.74877634,89.23129508,89.41658092,89.42676889,89.42583214,89.37779165,89.25421237,89.28975906,89.54652719,89.67408239,90.10778767,90.45155194,90.69952345,91.12836732,91.79753902
서초구,84.128992,84.960941,85.791214,87.316873,88.099114,88.474761,88.726318,89.503769,91.561978,92.607545,94.22954,95.805017,96.761792,98.510225,99.507209,100,100.1490443,100.2870187,100.6366237,101.384523,101.8099616,102.0281545,102.0530026,101.9989021,101.8785848,101.3104042,100.2165445,99.46131651,98.4724859,97.49620139,96.62723164,95.62669393,95.16766462,95.29016116,95.6510456,95.95825266,96.20644796,96.23608958,96.18692486,96.12132693,96.11167248,96.07694556,96.06633046,96.25255155,96.74856987,97.76358296,99.09947437,100.0440258,100.6909369,101.2792815,101.934039,102.1469779,102.4427258,104.4538338,106.5370087,108.5983851,112.0427295,113.4945726,114.369273,115.265334,116.0888376
강남구,86.792815,87.368456,88.56294,89.378631,90.378956,91.139925,91.650496,92.488676,93.421154,94.223688,95.283593,96.429728,97.41216,98.859544,99.504297,100,100.1594366,100.3908367,100.6751995,100.8952201,101.2550065,101.6727012,101.6487525,101.5746437,101.0367236,100.0356134,99.19984061,97.14435631,95.92933858,95.57858203,94.99561579,94.84451318,95.12262736,95.48288581,95.99376631,96.62453244,97.04532739,97.24594189,97.26006401,97.20417533,97.18376828,97.10711707,97.10800072,97.22400526,97.48253171,98.5756129,100.144844,101.8672631,103.0780126,103.6226449,104.2998651,104.5767457,104.9289147,107.2593482,110.6707718,112.6130734,116.7102723,118.4769305,119.5122506,120.9023,122.6536768
송파구,84.442401,85.419382,86.598987,88.069818,88.978364,89.834653,90.374593,91.355342,92.497575,93.684448,95.643025,97.10363,98.290841,99.26769,99.727682,100,100.0786942,100.0964482,100.1875577,100.4844658,100.5172444,100.3957226,100.2310015,99.83226591,99.14422044,96.32640573,93.85927437,91.97088152,91.11855701,90.48072854,89.7120168,89.71595419,90.50707602,91.28882474,92.05383578,93.0340897,93.6696526,93.97152154,93.7344591,93.42791124,93.33095191,93.22948454,93.17107232,93.24215057,93.56003686,94.84308335,96.6862293,98.39047923,99.11186849,99.53104126,99.93090482,100.0731052,100.3103839,102.8015453,104.6557359,105.5075363,108.6836688,110.8901383,112.6443785,114.4502926,117.5140627
강동구,84.160711,85.1124,86.165253,87.737635,89.053287,90.360758,91.395523,92.296529,93.855216,94.832125,95.744696,96.553266,97.389475,98.89451,99.843481,100,100.092008,100.1430156,100.1997258,100.250516,100.3788454,100.3269195,100.061464,99.83089442,99.05025613,97.65452559,95.46447385,91.26156471,90.34207964,89.99619057,89.5535362,88.98272459,88.89867253,89.27037383,89.66828895,90.07238668,90.39333059,90.5935619,90.63754271,90.44230743,90.3522319,90.20619693,90.0757623,90.05138867,90.35912017,91.77423487,93.64416162,94.71007848,95.67359434,96.09137117,96.33972074,96.31260957,96.27946047,96.85934387,98.2931547,98.60053137,100.4370193,102.9381413,103.9866174,105.5791363,109.9854259
수도권,77.097165,78.325103,79.530809,80.961085,82.832768,84.807793,86.385194,87.722915,89.84601,91.567454,93.854002,96.135766,97.625955,99.117232,99.743791,100,100.1081927,100.1507398,100.2809365,100.4754324,100.4366246,100.3136756,100.0368085,99.73938719,98.76947853,96.99415409,95.09227324,92.68220252,91.27949116,89.83060612,88.53277645,87.65702243,87.34548456,87.13440037,87.12703737,87.31145171,87.48251207,87.53737875,87.46299625,87.3301043,87.24235274,87.11715595,86.99328501,86.93046392,86.93197623,87.09885152,87.4302932,87.82416092,88.0614635,88.17399891,88.22101282,88.14912373,88.09052893,88.2120174,88.43887816,88.59265677,89.00981918,89.45399767,89.6246955,89.90969714,90.4457684
6개광역시,80.713829,82.131475,83.901352,84.994747,86.262859,87.582774,88.777987,89.934005,91.625255,92.941496,94.675851,96.320436,97.544912,99.050752,99.67022,100,100.1328646,100.152994,100.2428166,100.3955405,100.2610346,100.0433812,99.69718184,99.42413965,98.71874975,97.11823499,95.52252384,93.81044209,92.63535611,91.3476315,90.21367446,89.32942823,88.92823084,88.59790088,88.39913556,88.35893348,88.3270876,88.25429108,88.09377876,87.91038775,87.77978134,87.58948702,87.33570044,87.14281099,86.94962285,86.75304419,86.63364509,86.58324313,86.54736286,86.42546828,86.18261188,86.00919709,85.83104675,85.64695982,85.45550155,85.31722542,85.1477174,85.05752449,84.9120672,84.7784444,84.73493727
5개광역시,82.831776,84.566819,86.68139,87.879583,89.180058,90.267763,91.135761,92.064907,93.345977,94.407864,95.753869,96.988142,97.93404,99.234135,99.705672,100,100.0896796,100.1028311,100.1857956,100.3030315,100.2598129,100.092389,99.75383676,99.4900531,98.91437096,97.58961698,96.12877452,94.59212785,93.6340182,92.50980226,91.4322506,90.51636367,90.08358762,89.72953557,89.51460787,89.4551026,89.40502338,89.31051784,89.15149936,88.95313978,88.80360305,88.58046982,88.26996926,88.03542981,87.7803905,87.51366389,87.3384085,87.21186915,87.13303109,86.9586623,86.65508969,86.45095049,86.24232051,86.01352085,85.78073788,85.61725477,85.41038546,85.2937998,85.11147419,84.93964491,84.89381361
기타지방,86.134351,86.746572,87.860752,88.735263,89.382624,90.002575,90.79393,91.49798,92.502698,93.35978,94.552088,95.979072,96.993248,98.744197,99.507054,100,100.3869272,100.7482181,101.2304899,101.778087,102.1182286,102.2715454,102.2921803,102.2250379,101.9089262,101.2683446,100.4822898,99.38614204,98.71916664,98.10936552,97.50583631,97.0248839,96.78548026,96.58534654,96.48987245,96.47637433,96.50582583,96.50164275,96.41304668,96.30804218,96.23391549,96.11744614,95.88692528,95.76890844,95.66402841,95.56781863,95.48504754,95.45295172,95.42764986,95.38684788,95.23951545,95.05220748,94.87163593,94.69142962,94.55324949,94.46507006,94.39073119,94.36925437,94.316904,94.29350932,94.29665042
부산,79.97187,82.277056,85.026337,86.249248,87.606445,88.498725,89.394705,90.520312,92.204748,93.739681,95.503774,96.932053,97.899749,99.175092,99.685721,100,100.1366638,100.3075696,100.5183429,100.6814435,100.8049088,100.7491382,100.5161449,100.3886498,99.9569025,98.91313976,97.45162661,95.81853885,95.05468329,93.92022349,92.66720876,91.82051329,91.34061365,90.9282551,90.65701061,90.52119197,90.33849766,90.14149305,89.91063988,89.66012007,89.49017395,89.24136681,88.90191934,88.63828886,88.3600808,88.04815225,87.80378565,87.66473077,87.56730971,87.38054017,87.02868287,86.80481706,86.52913968,86.22561242,85.91436377,85.64196007,85.36581391,85.2115499,84.92494199,84.69714101,84.68093504
중구,97.088197,97.088197,97.088197,96.757769,96.922835,97.912407,98.237421,98.237421,98.237421,98.402487,98.745384,98.826939,98.95118,99.900553,99.962865,100,100,100,100.1407213,100.3057868,100.5991046,101.0837889,101.2244474,101.2243347,101.1765084,100.8600148,100.5848504,100.4339332,100.4339332,100.4339332,100.4649322,100.4103063,100.4103063,100.4103063,100.4103063,100.4103063,100.4103063,100.3399689,100.3423386,100.3423386,100.3423386,100.3423386,100.2661557,100.0625244,99.74627286,99.37932676,98.81931384,98.81931384,98.81931384,98.81931384,98.81931384,98.70243225,98.70243225,98.70243225,98.38018789,98.38018789,98.30241084,98.30241084,98.30241084,98.30241084,98.30241084
서구,92.655516,93.136863,93.908747,94.739267,95.241193,95.442239,95.738891,95.91981,96.586408,97.401123,97.883157,98.077215,98.52383,99.642149,99.943971,100,100.0288744,100.0577756,100.3143837,100.6151743,101.1863234,101.1125523,101.1462182,101.1462182,101.1462182,100.633011,99.89532749,99.40574502,98.89544074,98.32000609,97.96171715,97.0585995,96.38111795,96.07175428,95.81582243,95.75361698,95.5866591,95.48239137,95.44273046,95.3685057,95.32463245,95.12069314,94.98537524,94.94873452,94.6553245,94.51242764,94.41259012,94.35293902,94.25242401,93.99932797,93.73830665,93.34763765,93.10135977,92.9832475,92.74414124,92.51091457,92.32714274,92.17691069,91.7402853,91.37789999,91.22349848
동구,90.270066,90.548465,91.77593,92.333344,92.833132,93.142145,93.766317,94.132806,94.33179,95.264436,96.742058,97.914202,98.327842,99.01943,99.15025,100,100.1215781,100.1455163,100.3182395,100.5809216,100.6070727,100.707085,100.8536136,100.7804378,100.6973606,100.5515902,99.39967777,98.3943025,96.77656098,95.52537563,93.77028499,91.65578922,90.13005257,89.69791997,89.60725136,89.52532593,89.36511022,89.07136615,88.88185701,88.78485912,88.18554708,87.99751037,87.57563617,87.11619227,86.99042151,86.78123507,86.09783967,85.86097905,85.70699412,85.5932583,85.34492939,85.11231129,84.64154049,84.10043233,83.87643832,83.65246344,83.29445683,83.20222834,83.01990055,82.89005195,82.84498666
영도구,85.481804,86.265269,89.152463,89.43019,89.832096,90.400766,91.012838,91.55381,92.505569,93.979712,95.224719,96.943105,98.26211,99.325638,99.738851,100,100.1420666,100.2398964,100.3011602,100.660601,100.7645799,100.7645799,100.8817603,100.8817603,100.8817603,100.5617827,99.52883192,97.83096921,97.08109344,96.69554429,95.69331327,94.54750381,93.62339446,92.9553581,92.32347184,92.06211589,91.93236897,91.67076104,91.27792429,90.18060069,89.85949361,89.67267324,89.56571784,89.43511047,89.17914547,88.49031186,88.28082471,88.03821536,88.00517604,87.42561893,87.09016542,86.65156767,85.99778223,85.23506778,84.93739043,84.71978266,84.67189149,84.37404247,83.77755903,83.12762313,82.86632108
부산진구,81.974099,84.897242,88.983899,90.513828,92.249193,93.232914,93.788436,94.558736,95.127501,96.214211,97.346883,98.205684,98.734251,99.441223,99.873196,100,100.1968346,100.4599515,100.505179,100.5965141,100.8515618,100.5894556,100.5069091,100.3303604,99.75841814,98.37842163,96.2000853,94.8646535,94.33849268,93.48878449,92.61430984,91.91041478,91.55553882,90.69344386,90.45968636,90.29764946,90.0207477,89.61157595,89.07249879,88.83662031,88.55380266,88.2196553,87.69289942,87.43022245,86.65790232,86.24537151,86.18766614,85.99018439,85.88000478,85.79283277,85.52545713,85.34899176,85.05511144,84.6914426,84.26541727,83.5172945,83.13000003,82.97609311,82.8209092,82.65429684,82.5446113
